0, 0, 0, 9, 1, 0, 5, 5
0, 0, 0, 8, 2, 0, 5, 5
0, 0, 0, 7, 3, 0, 5, 5
0, 0, 0, 6, 4, 0, 5, 5
0, 0, 0, 5, 5, 0, 5, 5
0, 0, 0, 4, 6, 0, 5, 5
0, 0, 0, 3, 7, 0, 5, 5
0, 0, 0, 2, 8, 0, 5, 5
0, 0, 0, 1, 9, 0, 5, 5
